class,left_elbow,left_shoulder,left_hip,left_knee,right_elbow,right_shoulder,right_hip,right_knee
left_temple_block_correct,155.13651472421918,88.7558801666531,157.86806972955134,160.84236146987197,151.16798079431328,92.47816897441525,127.27830415258676,151.1212742798866
left_temple_block_correct,155.13651472421918,88.7558801666531,157.86806972955134,160.84236146987197,151.16798079431328,92.47816897441525,127.27830415258676,151.1212742798866
left_temple_block_correct,155.13651472421918,88.7558801666531,157.86806972955134,160.84236146987197,151.16798079431328,92.47816897441525,127.27830415258676,151.1212742798866
left_temple_block_correct,119.55361054074933,44.41970638091271,153.59240715585025,174.1387482875902,124.59495706659376,60.264512592296704,148.257686832076,159.71466943738284
left_temple_block_correct,119.55361054074933,44.41970638091271,153.59240715585025,174.1387482875902,124.59495706659376,60.264512592296704,148.257686832076,159.71466943738284
left_temple_block_correct,119.55361054074933,44.41970638091271,153.59240715585025,174.1387482875902,124.59495706659376,60.264512592296704,148.257686832076,159.71466943738284
left_temple_block_correct,129.94398099323283,84.6922888040173,164.3503957037311,149.07049985448876,146.55087208799446,88.60420338367764,140.05153110824878,149.54772941443164
left_temple_block_correct,129.94398099323283,84.6922888040173,164.3503957037311,149.07049985448876,146.55087208799446,88.60420338367764,140.05153110824878,149.54772941443164
left_temple_block_correct,129.94398099323283,84.6922888040173,164.3503957037311,149.07049985448876,146.55087208799446,88.60420338367764,140.05153110824878,149.54772941443164
left_temple_block_correct,119.5655378562887,53.43525457130289,151.89108111566827,151.79300136949735,125.14905961539924,69.51459135359883,155.50841853176843,152.50170151251598
left_temple_block_correct,119.5655378562887,53.43525457130289,151.89108111566827,151.79300136949735,125.14905961539924,69.51459135359883,155.50841853176843,152.50170151251598
left_temple_block_correct,119.5655378562887,53.43525457130289,151.89108111566827,151.79300136949735,125.14905961539924,69.51459135359883,155.50841853176843,152.50170151251598
right_chest_thrust_correct,111.96196197440548,34.555341402932534,164.69222293235737,138.51164646544925,115.97592876558048,60.37238700862262,141.39744500952622,151.64851869976687
right_chest_thrust_correct,111.96196197440548,34.555341402932534,164.69222293235737,138.51164646544925,115.97592876558048,60.37238700862262,141.39744500952622,151.64851869976687
right_chest_thrust_correct,111.96196197440548,34.555341402932534,164.69222293235737,138.51164646544925,115.97592876558048,60.37238700862262,141.39744500952622,151.64851869976687
right_chest_thrust_correct,104.20801426202388,55.7112743532017,160.79781794127686,156.3764652487469,120.40937171245479,76.24531897077178,166.70052207938414,152.6691783926192
right_chest_thrust_correct,104.20801426202388,55.7112743532017,160.79781794127686,156.3764652487469,120.40937171245479,76.24531897077178,166.70052207938414,152.6691783926192
right_chest_thrust_correct,104.20801426202388,55.7112743532017,160.79781794127686,156.3764652487469,120.40937171245479,76.24531897077178,166.70052207938414,152.6691783926192
right_chest_thrust_correct,114.47815794997666,66.70251631311226,149.51052011738804,172.58518111469738,114.6193425459069,78.26220265365326,128.8264075005672,147.3275476685274
right_chest_thrust_correct,114.47815794997666,66.70251631311226,149.51052011738804,172.58518111469738,114.6193425459069,78.26220265365326,128.8264075005672,147.3275476685274
right_chest_thrust_correct,114.47815794997666,66.70251631311226,149.51052011738804,172.58518111469738,114.6193425459069,78.26220265365326,128.8264075005672,147.3275476685274
right_chest_thrust_correct,86.97567100051775,48.974996498341525,167.89131489494082,148.57623979376322,121.10938070668692,74.94469077640208,130.25259311890224,156.18416646866459
right_chest_thrust_correct,86.97567100051775,48.974996498341525,167.89131489494082,148.57623979376322,121.10938070668692,74.94469077640208,130.25259311890224,156.18416646866459
right_chest_thrust_correct,86.97567100051775,48.974996498341525,167.89131489494082,148.57623979376322,121.10938070668692,74.94469077640208,130.25259311890224,156.18416646866459
right_chest_thrust_correct,97.746755908058,42.290062259214785,148.9740845439766,158.3296713739494,108.63064914160394,74.00490899083043,158.5349554239567,149.0992069084088
right_chest_thrust_correct,97.746755908058,42.290062259214785,148.9740845439766,158.3296713739494,108.63064914160394,74.00490899083043,158.5349554239567,149.0992069084088
right_chest_thrust_correct,97.746755908058,42.290062259214785,148.9740845439766,158.3296713739494,108.63064914160394,74.00490899083043,158.5349554239567,149.0992069084088
right_elbow_block_correct,102.82334466587774,45.94780156297394,154.51848643862434,163.68544266665558,144.35936440250507,24.48591905601916,163.6566369807282,147.07726393998823
right_elbow_block_correct,102.82334466587774,45.94780156297394,154.51848643862434,163.68544266665558,144.35936440250507,24.48591905601916,163.6566369807282,147.07726393998823
right_elbow_block_correct,102.82334466587774,45.94780156297394,154.51848643862434,163.68544266665558,144.35936440250507,24.48591905601916,163.6566369807282,147.07726393998823
right_elbow_block_correct,133.85618298448256,59.64656402956533,162.44492921218304,145.51243479998067,148.33703571621888,60.15323111657965,165.6876850724905,170.87539577426773
right_elbow_block_correct,133.85618298448256,59.64656402956533,162.44492921218304,145.51243479998067,148.33703571621888,60.15323111657965,165.6876850724905,170.87539577426773
right_elbow_block_correct,133.85618298448256,59.64656402956533,162.44492921218304,145.51243479998067,148.33703571621888,60.15323111657965,165.6876850724905,170.87539577426773
right_elbow_block_correct,152.16474403927515,44.6621269187325,147.75197107000577,169.08702480483308,151.47928184192287,105.80957848646018,164.83861696445337,156.91580623489133
right_elbow_block_correct,152.16474403927515,44.6621269187325,147.75197107000577,169.08702480483308,151.47928184192287,105.80957848646018,164.83861696445337,156.91580623489133
right_elbow_block_correct,151.31473652887686,53.517926111062685,155.90167210984157,139.18627342888502,164.3766348986948,59.09987779392834,119.123732133894,139.54097827309118
